id,text_features,type
2849033,"Foto albumilehel   Fotod pärinevad A. M. Lutheri vabriku (hilisema TVMK) muuseumi kogudest. Aastal 2004 sõlmis ettevõte Ars Projekt OÜ TVMK (Tallinna Vineeri- ja Mööblikombinaadi) esindajatega lepingu vabriku kompleksi ümberprojekteerimiseks elamukvartaliks. Selleks ajaks oli ajalooline vabrik  trööstitus seisus, vabriku muuseumi eksponaadid jäid hooletusse ja hajusid, lisaks sellele olevat muuseumi ruumidele osaks saanud veeuputus. Sealt pärinevad ka üleantud materjalid. Üleandja märkas fotosid vabriku ruumidega tutvudes ja palus tellija esindajalt neid kasutada, et võimalikult põhjalikult tutvuda ajaloolise hoonekompleksi minevikuga. Kuna tellijal puudus huvi ja soov ise fotosid säilitada või eksponeerida, siis pidas üleandja õigeks need peale projekteerimisel kasutamist üle anda Arhitektuurimuuseumile (2008.a.). Eesti Ajaloomuuseumile andis fotod edasi Arhitektuurimuuseumi peavarahoidja Anne Lass 2014. aasta oktoobris põhjendusega, et materjal ei vasta Arhitektuurimuuseumi kogumispõhimõtetele.

Kollektsioon koosneb albumikatkenditest (fotod on kleebitud papilehtedele) ja kolme ümbrikusse koondatud üksikfotodest. Kollektsioon on kokku köidetud kiirköitekaante vahele. 
Fotodel on kujutatud A. M. Lutheri vabriku toormaterjali vedu, nn. Lutheri basseini Tallinna Miinisadamas, vabriku ehitiste sise- ja välisvaateid, vineeri valmistamist ja teisi tootmisprotsesse, töötajaid ja tootenäidiseid peamiselt 1920. aastate lõpust kuni 1930. aastate lõpuni. Neli vanimat fotot kujutab vabriku uute hoonete ehitamist 1912. aastal. Kõige uuemad fotod on aastast 1965 (4 tk), mis kujutavad vabriku kollektiivi üritusi.

 Albumikatkendite kollektsioon endise Tallinna Vineeri- ja Mööblikombinaadi muuseumist, köidetud kiiköitjasse. Sisaldab 323 albumilehtedele kleebitud fotot arvatavasti 7 erinevast albumist. Piltidel on A. M. Lutheri vabriku toormaterjali vedu, nn. Lutheri basseini Tallinna Miinisadamas, vabriku ehitiste sise- ja välisvaateid, vineeri valmistamist ja teisi tootmisprotsesse, töötajaid ja tootenäidiseid peamiselt 1920. aastate lõpust kuni 1930. aastate lõpuni. Foto on kleebitud albumilehele. Albumilehed on deformeerunud,  on rebendeid ja muljumisjälgi, köiteaugud on katki.",foto
1585400,"Põlva Rahvakunstipidustuste teatmik  Teatmik: Põlva Rahvakunstipidustuste teatmik Toodud Laine Mesikäpa kodust 2010 aastal Põlva, 1972
30lk.",väiketrükis
2758240,Rahvapillimehed Mo238,foto
3670709,"Kuressaare Linnateatri lavastuste fotod 1999-2016. Üle andnud 2017. aastal Ene Pärtel, Kuressaare Linnateater.",digitaalne kujutis
3580230,"Kadi Taniloo, fotod teatritest ja lavastustest, Pisuhänd New Yorgi Eesti Teatris, stseen lavastusest, 1980",foto
2756775,Aukiri Tallinna Linna TSN Täitevkomitee Kultuuriosakonnalt Endel Koitleppale   Rahvapillimehed Mo238,aukiri/auaadress
3851543,Th. Haussleri portree      koltunud,graafika
2345644,Foto: Vello Orumets: Portree Ants Lauter   Vello Orumetsa kogu üle antud Leo Kikase poolt 13.09.2012.,foto
4094450,"Viiuldajate kontserdid. Endel Lippus viiuliõhtu, 23.09.1970 Eesti kontsert.",plakat
2345574,"Foto albumis   Saadud Ajaloomuuseumi fotokoguhoidja Viivi Glassi tööpärandist. Täpsem päritolu teadmata, kui pole museaali legendis teisiti märgitud.   Foto kuulub museaali F32973 juurde (Fotoalbum: Harald Ilves - EKP Harju Rajoonikomitee I sekretär) Foto on kleebitud albumilehele.",foto
2569543,4 fotot on kleebitud paberist alusele,foto
3250889,Tartu levimuusikapäevad '85 orgkomitee vastuvõtt Tartu Raekojas   Tartu Levimuusikapäevade fotode ja dokumentide vastuvõtt Mo 316 kogusse. Vastuvõetav materjal omab kultuuri- ja muusikaloolist väärtust. 05:31,foto
3956416,Kontrabassikontsert. Partituur     köidetud,käsikiri
465344,"Suusavabriku puidutöötlemiskombinaat. Töötaja portree   Negatiivide kogu. Fotograaf teadmata. Päritolu - leitud Pirgu mõisa lähedal maja pööningult 1970.aastatel. Materjal: 35-mm atsetaatfilm, lõigatud 2 kuni 7 kaadriga ribadeks. 20 temaatilise pealkirjaga ümbrikus. Kirjeldus: Tallinna ja Keila -Joa vaated, tööstusvaated, ehitised, sündmused Tallinnas, elu-olu.

Eesti Ajaloomuuseum annab üleandjale tasuta kasutusõiguse muuseumi kogudes olevatest Eesti II Maailmasõja eelsete kinohoonete ja interjööride vaadetest tehtud fotodele.  Üleandja: Uno Kalle",fotonegatiiv
3299827,"Hundid ööl, Estonia, 1924   Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948",fotonegatiiv
3403728,Laulu ja kammermuusika õhtu,kava
2336006,Sõrmus   Kaevanud A. Spronkseckelsen 1906.a.,arheoloogiline leid
3018198,"foto, Parikas, tundmatu lavastus, Estonia, ca 1918, rolliportree - Netty Pinna   saadud TA Ajaloomuuseumilt 10.11.1948",fotonegatiiv
3605092,"foto lavastusest Tütarlaps tänaval. Vanemuine 1936. Ida Suvero     R. Török, T. Emödi ""Tütarlaps tänaval"", Vanemuine 1936. Mizzi - Ida Suvero.",foto
2041176,raamiga fotod ühes karbis - 30841-30849,foto
3294425,"graafika, Küpresside armastuslaul",graafika
2570717,"Grosses Potpourri aus der Operette Die ungarische Hochzeit   Eesti Teatri- ja Muusikamuuseumile  Enno Arula poolt üle antud puhkpilliorkestri dirigendi Ants Niidu noodikogu 123lk.
A. Niidu noodikogu tempel",noodid
4084312,"Plakat, J.Tombi nim. Kultuuripalee poistekoor
Kontsert koolinoortele 23.11.1967  Estonia kontserdisaal",plakat
3422992,Jaan Haabjärve kogu. Foto lavastusest Sevilla habemeajaja     Jaan Haabjärv - Krahv Almaviva,foto
3874448,Tulease. Visand,"käsikiri, laul/ vokaalmuusika"
1281447,"Avatud saksa sõjaväekalmistu hauakohad Maarjamäel.  Foto: Avatud saksa sõjaväekalmistu hauakohad Maarjamäel, Tallinnas. 1970-1974. 1970.aastate alguses avatud Maarjamäe saksa sõjaväekalmistu fotode autor Johannes Song (08.07.1901-1983) sündis Saarde vallas, kolis hiljem perega Tallinnasse. Elas Meriväljal, töötas aednikuna, hiljem Pirital Tallinna Haljasalade Trustis. (Teave: Arnet Poola - J.Songa lapselapselaps - 12.12.2009) Saksa sõjaväekalmistu Maarjamäel tasandati 1944.aastal, 1970.aastatel seoses uue memoriaalkompleksi rajamisega toimus haudade tühjendamine.(Allikas: Luup 29.09.1997 nr 20(51) Ilmar Palli, ""Pealisehitus läinud, baas alles"".) hõbeželatiinfoto 12,1x8,8cm Üleandja: Arnet Poola",foto
2522457,killing    aardeleid metallnõus,münt
3174622,Anna Haava kiri Aino Tammele,kiri
3987563,kulunud,helisalvestis
3116279,Lihtsameelne noormees,käsikiri
4043041,"Käsikiri, Naissoo, Uno-Kui kord selge taeva all, sõn. H. Karmo",käsikiri
3627626,"Kiri, Eugen Kapile M. Goldrinilt (ümbrikuga)",kiri
3997282,King Lear     Eesti Selts Estonia teatri raamatukogu,raamat
395069,"Kott, Eesti Vabariigi presidendi vastuvõtu kleidi juurde    Mõõdud: 16 cm x 16 cm. 24.02.2022 Eesti Vabariigi aastapäeva tähistamine, Eesti Ajaloomuuseum, Maarjamäe loss",kott
2033894,"Rahvuskorpuse saabumine Eesti NSV-sse.     Albumis F 3517:1-456 ""Eesti Korpuse suurtükiväelaste elu ja tegevus 1942-1946.""",foto
209551,"Kostüüm: kleit Tallinna Linnateatri lavastusest Kolm musketäri Mileedi osatäitjale  nööpide äärised kaunistuseks     Alexander Dumas Kolm musketäri  esiet.3.06.1995; Mileedi kostüüm- Katariina Lauk, Liina-Riin Olmaru; kunstnik Kustav-Agu Püüman",kleit
3007093,"Compositionen. Sechs Fugen über den Namen Bach für Orgel, op.60     Peeter Süda mälestuse jäävustamise ühing",noodid
3490127,Dekoratsioonikavand. Saksa talutoa poolik visand. Määratlemata.     kavandil ukseavas väljalõige Vasak alanurk murtud.,kavand/joonis/eskiis
3841356,"Postkaart, Lepnurm, Hugo - Ines Maidre tervitus",postkaart
2132004,"Foto (negatiiv). ""Tramm nimega ""Iha"""" (Tennessee Williams). Pärnu Draamateater, 1973. Blanche - Tiia Kriisa, Harold - Ago Roo. Foto: Gunnar Vaidla. Must-valge negatiiv (hõbeželatiin emulsioon).   aut. T.Williams; Pärnu Teater 1973; Blanche _ Tiia Kriisa; Harold _ Ago Roo;  Stanley - Peeter Kard; Stella  - Eha Kard, Pablo - Peeter Tedre;Eunice Hebel - Lia Tarmo;; Steve - Lembit Mägedi  ""Tramm nimega ""Iha"""" (Tennessee Williams). Pärnu Draamateater, 1973. Foto: Gunnar Vaidla.",fotonegatiiv
2934425,Carmen Mikiveri ca 2010 üle antud Mikk Mikiveri fotokogu,foto
3305414,Der Tag des Volkes     ENSV Riiklik Avalik Raamatukogu,raamat
3200099,Ambla koguduse pitser     Ambla EW Luth kogudus Korras,pitser/templijäljend
2802505,Fotonegatiiv,fotonegatiiv
3183338,"Krahv Igelström'i pitser   Eestimaa Kirjanduse Ühingu Muuseumi kogu, VIII 136  Eesti-, Liivimaa aadel Korras",pitser/templijäljend
2266825,paremast servast tükk välja rebenenud.,kava
2574467,Leinaviisid   Eesti Teatri- ja Muusikamuuseumile  Enno Arula poolt üle antud puhkpilliorkestri dirigendi Ants Niidu noodikogu Toimetaja: Heldur Saade,noodid
2353263,Medal     Katariina I kroonimise puhul,medal
2747513,8. Eesti Laskurkorpus. Major Kroon  249. l.diviisi vastuluure ülem.      emulsioon vigastatud,fotonegatiiv
3422825,"Tallinna I Toidukaubastu ettevõtmisi V.I.Lenini 100. sünniaastapäevaks. Kaubandustöötajate päeva tähistamine 26. ja 27. juulil 1969.a. kaubastu puhkelaagris ""Käsmu"".   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.",foto
3678610,"Kostüümikavand Prõlla osatäitjale Pärnu teatri lavastusest Priidud, Tondiöömaja",kavand/joonis/eskiis
2060575,"Bern, Zeitglockenturm.",foto
2079332,"Stuudiofoto: väikelaps potil istumas.  klaasnegatiiv. Kodu-uurija ja fotokollektsionääri Valdeko Vende pärandisse kuulunud klaasnegatiivide (osaline) kogu pärineb algselt arvatavasti Suur-Karja 9 ruumidest Tallinnas. Paljud klaasnegatiivid on identifitseeritavad 1920.-1930.aastail Alendander Teppori poolt pildistatuna, kes ka samas majas 1930.aastate teisel poolel fotoateljeed pidas. Negatiive on hoitud tootjakarpides, osaliselt temaatiliselt jaotatuna. Märkmepaberid karpides viitavad, et V.Vende on valmistanud paljudest neist kontaktkoopiaid. 
Üleandja Rita Hillermaa on Valdeko Vende tütar.  
Kollektsiooni sisu: Tallinna hooned ja linnavaated, eesti orkestrid ja artistid, sportlased, aktipildistused, loodusvaated, fotomontaaðid, kunstiteoste pildistused. Dateering: 1920-1930.aastad. 2 on tasafilmil negatiivid, ülejäänud on klaasnegatiivid. Negatiivid on pildistatud u.1925-1939.a. 100 negatiivi on muuseumile sisu poolest huvipakkuvad. Ülejäänud 184 seas on identifitseerimata maastikuvaateid, ebaõnnestunud (uduseid) arhitektuuripildistusi, sama isikuga aktipildistusi, palju repropildistusi erineva sisuga fotodest, maalides, joonistustest, plakatitest, skulptuuridest. Primaarne on siiski kollektsiooniväärtus, kuna üksikud negatiivid võivad sisaldada viiteid ülejäänud negatiivide algse päritolu kohta. Üleandja: Rita Hillermaa. Valdeko Vende pärandist. Emulsioonil keskosas vähesed hallituskahjustuse jäljed.",fotonegatiiv
3527748,"Agur, Ingrid kavandid",kavand/joonis/eskiis
3219235,Tartu Majaomanikkude Ühingu pitsat käepide    Tartu Majaomanikkude Ühing Rüütli tän. nr. 8. Kulunud,pitsat
2078853,"Toompea loss, vaade loodest      hõbepeegel",fotonegatiiv
3433502,Tallinna II Toidukaubastu uue aasta vastuvõtmine Pirita restoranis. 1980.a.    Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed(albumid).,foto
4303157,Külalisteraamat 1960-1962,raamat
2934891,Carmen Mikiveri ca 2010 üle antud Mikk Mikiveri fotokogu,foto
3358567,"Horre Zeiger Bigbandi kontserdikava Swing suvetuules Nõmme Kultuurikeskuses   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:1/12:15",kava
3273576,"ENSV Riikliku teatri ""Vanemuine"" etenduste kava ENSV kirjanduse ja kunsti päevade raames Moskvas (vene k.)      Ülaserv kortsus",väiketrükis
3559293,"ETMM teatriosakonna endise juhataja, teatriloolase, õppejõu, Draamateatri kirjandusalajuhataja ja teatrileksikoni peatoimetaja Kalju Haani arhiivimaterjalid ja fotod. Materjalid saadeti muuseumisse pärast Kalju Haani surma 2015. aastal. ETMM T575 2/2:58 Seal ta on, see Endla järv",foto
3529593,eesriie?,kavand/joonis/eskiis
3906121,saadud teatrilt iga aasta lõpus 2001;autor:A.Tschehhov 2001;autor:A.Tschehhov,plakat
3302342,Kostüümikavand kontsertnumbrile Uinuv kaunitar balletikonkursil     KAP 1972,kavand/joonis/eskiis
3931082,"Leo Kalmeti foto lavastajana Draamateatri lavastusest Kuningas Lear    Draamateater, 1945; W. Shakespeare; lavastaja L. Kalmet",foto
2076699,"Pühajärv      äärtes hõbepeegel, kohati tugevamad hõbepeegli laigud",fotonegatiiv
3259349,"Käsikiri, Karl Leichter, E.Ruberi kirjad H.Ellerile,1929-1940",kiri
2741690,"Arukus ausse, jõukus majja! Siim Kallas. Reformierakond",plakat
3435414,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.,foto
2289425,"Erika Hoffmanni kiri Peeter Südale, dateerimata",kiri
2044145,"Polgu üksuse väljaõpe laskurkuulipildujatega, Jelansk, 1944.a.      Foto on kleebitud albumilehele.",foto
3349589,Думи мой,noodid
3195494,"Telegramm, Karl Leinus",telegramm
3605992,Kostüümikavand Õukondlased-daamid  osatäitjatele Estonia teatri lavastusest Neli musketäri,kavand/joonis/eskiis
3280781,"Kiri, Karl Leichter, Mart Lepikult",kiri
4047584,Postkaart: Papmehl,postkaart
3543396,"Kava, Franz Erika M.Raveli loomingu kontsert",kava
3449815,M. Mussorgski; Estonia 1952;,kavand/joonis/eskiis
3662811,Kostüümikavand Augustine osatäitjale Pärnu teatri lavastusest Kaheksa armastavat naist,kavand/joonis/eskiis
2910490,Ida Järve õnnitlus Cyrillus Kreegile 70. juubeliks,telegramm
2326240,Sõrmus   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid
4036522,"A:W. Jäger:Tango Anjuschka, sõnad E. Nebhut; Harmonika orchester
B: Willi Engel-Berger: Stern von Rio, tango-serenaad tummfilmist, tekst Kurt Feltz, Musette-orchester kulunud",helisalvestis
3658838,Kostüümikavand Bentson osatäitjale Estonia teatri lavastusest Lakme,kavand/joonis/eskiis
1865422,III noorte laulu- ja tantsupidu. 23-25.07.1972. Tantsupidu. Mudilasrühmad esinemas. Värviline diapositiiv.    TMM-i fotolaboratooriumi töö. Foto: Henno Saarne (?).,diapositiiv
2604300,Paater      vähesel määral oksüdeerunud,ehe
2033620,Pioneerid tervitamas Eesti Laskurkorpuse võitlejaid Võiduväljakul Tallinnas. Foto kleebitud papile.,foto
2329779,Kaalukausi ktk   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid
2318484,Savinõukillud   Kaevanud V. Lõugas 1969.a.,arheoloogiline leid
2039930,"Paarisportree: Kaks naist - Marie Fölkersahm ja ... Carlblom (sündinud Fölkersahm).     Õpetatud Eesti Seltsi kogudest. Foto nurkades murdejäljed, servades muljumisjäljed, vasakul servas väike rebend. Fotokujutis on servades nõrgalt oksüdeerunud ja koltunud.",foto
465361,"Suusavabriku puidutöötlemiskombinaat. Töötaja portree   Negatiivide kogu. Fotograaf teadmata. Päritolu - leitud Pirgu mõisa lähedal maja pööningult 1970.aastatel. Materjal: 35-mm atsetaatfilm, lõigatud 2 kuni 7 kaadriga ribadeks. 20 temaatilise pealkirjaga ümbrikus. Kirjeldus: Tallinna ja Keila -Joa vaated, tööstusvaated, ehitised, sündmused Tallinnas, elu-olu.

Eesti Ajaloomuuseum annab üleandjale tasuta kasutusõiguse muuseumi kogudes olevatest Eesti II Maailmasõja eelsete kinohoonete ja interjööride vaadetest tehtud fotodele.  Üleandja: Uno Kalle",fotonegatiiv
2905654,"graafika, Vaade Tallinnale Papile kleebitud",graafika
2176214,Laanelill   Eesti Teatri- ja Muusikamuuseumi arhiivraamatukogu,käsikiri
3422470,Tallinna toidukaubastu mõned mälestusväärsed päevad 1968.a. Suusarõõmud Nelijärvel.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.,foto
3693752,"Johannes Kaljola matused, pildil: matuserongkäigus Hugo Laur, Inna Taarna, Lembit Rajala",fotonegatiiv
3033337,"Aino Tamm, katkend kirjast kodustele",kiri
2316215,"Käevõru lamekumerast, 0,35cm laiusest vitsast, 3,1 keerdu, veidi deformeerunud.  Leidnud R.Tuttar ca 1920-30.a. Saha surnuaiast Saha kabeli juures",arheoloogiline leid
2162613,"Kava: Kaasavaratu, Rakvere Teater, 2011",kava
2511692,"denaar    mündiaare Dbg. 1540?; Petry 1993, S. 27 ff.; CNG 20.2",münt
3516498,Kiri Juhan Simmile,kiri
3473916,August Sunne tunnistus arvepidamiskursuse lõpetamise kohta     vene keeles,dokument
3338771,Käsikirjalised tekstid,paber
2329047,Savinõude ktk-d   Kaevanud M.Mandel 1997.a.,arheoloogiline leid
2319551,Savinõukillud   Kaevanud M.Mandel 1976-80.a.,arheoloogiline leid
3176076,Soolaleivapidu     ENSV Riiklik Teater Vanemuine,käsikiri
2323153,Münt   Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,arheoloogiline leid
2318380,Helmes   Kaevanud M.Mandel 1976-80.a.,arheoloogiline leid
3909238,"Mahtra sõda. Tallinn 1902     Väljaanne pappkaantega, halli kattepaberiga. Välja antud Tallinnas J. H. Wahtriku kirjastuses 1902. a. 664 lk. Trükitud Mattieseni trk.   plekiline, määrdunud",raamat
3222508,Postkaar Malle ja Raimond Koffilt Aino Tammele,postkaart
2708121,"Tallinn, Kristiine, Lilleküla asum, Mooni allasum, Kuldnoka tänav.",fotonegatiiv
2771628,Sõjapurustused Narvas. Ivangorodi linnuse varemed (1944),fotonegatiiv
4119122,"Anne Veski  kleit, autor Arne Niit, lisatarvikud lipsud kapron: 42 tk.  Anne Veski esinemiskostüümid, saabusid muuseumisse 2020. aasta kevadel seoses tema isikunäitusega. Aj 210:16",kleit
3378402,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud albumid.,foto
3555664,"Kostüümikavand tegelasele Kõrtsiperenaine. A. Kitzberg, Kosjasõit, Estonia 1947",kavand/joonis/eskiis
3186591,Sauna tänav,graafika
207685,"Tantsulugu, sõn. M. Kesamaa         Koduteel",kiri
3499415,"käsikiri, laul Lootuses, Alo Mattiisen",käsikiri
3229470,"Templipadja karp   Tallinna Linnaapteegi endine juhataja (2006-2009) Anne Keero, kes töötas hiljem ka Raeapteegis, andis Ajaloomuuseumile üle kunagi Tallinna Linnapteegile kuulunud esemed - kassaaparaat, kirjutusmasin, kassa silt, pitserid, templid, kontoritarbed jm., mis olid olulised abivahendid/töövahendid apteegis ravimite märgistamiseks, arvepidamiseks ja muu apteegi asjaajamise vormistamiseks.
Tallinna Linnaapteek avati 30. juunil 1913. a. Eesti  Vastastikuse Krediit-Ühisuse hoones (Saarineni majas) aadressil Pärnu mnt. 10. Selle avas Tallinna linnavalitsus. Enne seda olid ainult kuues Tsaari-Venemaa linnas, eesotsas Peterburiga, linna oma apteek. Esimene apteegi juhataja oli proviisor Alfred Rosenberg. Tallinna Linnaapteek oli omal ajal suurimaks apteegiks Baltikumis. Apteek tegutses kuni 2009. aastani, mil see likvideeriti  Templipadja karp on plekist. Selle kaanel on kujutatud reljeefselt pitsatit",laegas/karp
4249946,Teatrikunstniku Aime Undi annetatud kavandid. T463:2/94:8,kavand/joonis/eskiis
3675569,"Kostüümikavand tegelasele Mees lavastuses Carmen. G. Bizet, Vanemuine 1991   saadud ""Vanemuisest"" G. Bizet; 21.12.1991; kostüüm G. Bizet; 21.12.1991; kostüüm",kavand/joonis/eskiis
235279,"karikatuur, Juhatuse esimees Jaan Poska     paremal mitteloetav  signatuur",karikatuur
2352694,Medal     Nikolai II kroonimise puhul,medal
223551,kava lavastusele Naise võtmine; N. Gogol. Teater Ugala 2004    iga-aastaselt teatritelt 2004; kava ja reklaamleht 2004; kava ja reklaamleht,kava
1628068,"Saksa DV Schwerini ringkonna delegatsioon visiidil ENSV-s. Vasakult: 1. Viktor Simm, 7. Valter Klauson, 8. R. Fleck (Schwerini ringkonnanõukogu täitevkomitee esimees).  Fotokollektsioon Eesti NSV Ministrite Nõukogu Asjadevalitseja asetäitjana 1968.a. kuni 1980.aastateni töötanud Viktor Simmi pärandist.   Viktor Simmi pärandist. Üleandja: Krista Roosi.",foto
3269184,Kostüümikavand tegelasele Stefan Petritš lavastuses Armastus aovalgel Kohtla-Järve Vene Draamateatris,kavand/joonis/eskiis
3545782,"Kaustik, Franz Erika, Vormiõpetus",kaustik/vihik
3142998,Tuul lõunast     KT Estonia tempel,käsikiri
2324266,Rihmakand   Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,arheoloogiline leid
1331505,"Juuru vallavalitsuse pitser   Hind sisaldab kogu tulmet, kuigi on siin seotud üksikute objektidega. Kirjeldus: ümmarguse pitserivälja keskel kilbil Harjumaa vapp. Legend on paigutatud ringi ümber pitseripildi ""JUURU VALLAVALITSUS*"". Kirjeldus: ümmarguse pitserivälja keskel kilbil Harjumaa vapp. Legend on paigutatud ringi ümber pitseripildi ""JUURU VALLAVALITSUS*"".",pitsat
3168150,Eri Klasi M 112 isikukogu täiendamine erinevate arhiivmaterjalidega varasemalt üleantud pärandile lisaks.,kava
2617283,"Sissekäik Kuressaare piiskopilinnusesse ja Axel von Ekesparre villa (nn. Jahiloss) linnuse kirderaveliinil.     Tagaküljel tindikirjed. Postitemplil kuupäev:""12.5.10""","foto, postkaart"
3280903,"Dekoratsioonikavand
lavastusele Tuuline rand Kuressaare teatris     Tuba",kavand/joonis/eskiis
2659376,"Tallinn, Vanalinn, Suur-Karja ja Väike-Karja tänava nurk.",fotonegatiiv
3584526,"Käsikiri, Franz Erika, 2 klaveritundi -Kaljuvee",käsikiri
3579545,"Digidotod Rakvere teatri lavastusest, 2006-2017 Autor A. Ostrovski. Esietendus 3.12.2011, väikeses saalis, Rakvere Teater. Lavastaja Eili Neuhaus, kunstnik Reili Evart. 

Fotograaf Gabriela Liivamägi.",digitaalne kujutis
