,id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
5711,4009441,AM _ 41205:20 M 2117,"medal, V.I. Lenin",2117.0,copper,,anniversary,,1970,,ei,Estonia,,,,,,,diameter,cm,7,AM,_,41205.0,20.0,,M,,,1.0,"The items were handed over by Mati Nuut. The items are inherited from the daughter of Juhannes and Aino Lepa. Juhannes Lepp was the head of the Tallinn City Housing Authority, the deputy chairman and chairman of the Kalinini District RSN Executive Committee, for 11 years the deputy chairman of the Tallinn City RSN Executive Committee. During the restoration of the Republic of Estonia, he worked as the head of the reception department of the Presidium of the Supreme Council. He was responsible for the restoration of objects before the sailing regatta of the 1980 Olympic Games, he worked with Polish restorers from PKZ.",1.0,a gift,,good,,Text in semi-arch: V.I.LENIN 1870-1970. Bust to the left. Below the neckline: A.KAASIK and gr.EM.,medal
5712,222886,ETMM _ 11866:25 T 23:2/125:1,Costume design for the character Mr. Bickwick for the Pickwick Club production. Ancient 1978,23.0,paper,,theater performances,,1978,,ei,,liaison organization,Teater Vanemuine,,,,ink,,,,ETMM,_,11866.0,25.0,,T,2.0,125:01:00,1.0,Handed over to the museum by Meeri Säre,1.0,"G. Santõr; Vanemuine, 1978; costumes, stage pictures, drawing of the stage picture, back wall, curtain, sketches",,good,bluish grey,"G. Santõr; Vanemuine, 1978; costumes, stage pictures, drawing of the stage picture, back wall, curtain, sketches",design/drawing/sketch
5713,2069446,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,76.0,,1.0,,,,,good,,,photo
5714,4159754,ETMM _ M 3:399/Ar,We know you,3.0,paper,,mixed choirs,,,,,,the author,"Reiman-Ängi, W.",,,,printing,print volume,lk,1,ETMM,_,,,,M,399.0,Ar,1.0,,1.0,,,satisfactory,,,sheet music
5715,2040440,AM F 32205:2,Valga - general views of the city.,32205.0,photo material>photo paper>silver gelatin paper,,taking pictures,,1930,1935,,Estonian Valga,,,,,,photography>black and white photography,page height,cm,"8,6",AM,,,,,F,2.0,,1.0,,1.0,,,good,,Received through Helle Avila (AM) from Helena Raudsepa in Tallinn.,"photo, postcard"
5716,4101392,ETMM _ 10566 M 47:1/55:2,Letter from Heino Pedusaari to Els Avesson,47.0,paper,,correspondence,,18.12.1957,,ei,,addressee,"Avesson, Elsa",,,,,,,,ETMM,_,10566.0,,,M,1.0,55:02:00,1.0,,1.0,,wrinkled,satisfactory,,,a letter
5717,2760918,,,,,,taking pictures,,28.08.1950,,ei,Estonia,the author,"Ringo, Richard",,,,,,,,AM,,,,,N,,,1.0,,1.0,,,good,,,photo negative
5718,2757889,,,,,,theater performances,,26.04.2003,,ei,,,,,,,,,,,ETMM,_,12674.0,3.0,,Af,3.0,T,1.0,Endla theater posters from 2003-2005,1.0,,,good,,,poster
5719,2788639,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,3.0,,1.0,,1.0,,,good,,,photo negative
5720,2036335,,,,,,,,,,,,,,,,,,,,,AM,_,12849.0,,,F,,,1.0,,,,,good,,,photo
5721,2080312,AM N 28477:1,Konstantin Päts,28477.0,photographic material>emulsion>silver gelatin emulsion,,preparation,,,,,,,,,,,photography>black and white photography,width,cm,24,AM,,,,,N,1.0,,1.0,,1.0,,A small piece is broken on the edge.,good,,Received from the National Central Archive of the October Revolution and Socialist Reconstruction of the USSR (ORKA).,photo negative
5722,2540270,AM _ 7345 G 293,University of Tartu professor dr. Walther Friedrich Clossius. A portrait,293.0,paper,,preparation,,1837,,ei,,printer (maker),"Schlater, Georg Friedrich",,,,lithography,height,cm,"15,7",AM,_,7345.0,,,G,,,1.0,,1.0,,"Densely damp spots, cut edge",satisfactory,,The sheet belongs to Hau-Schlater's series of portraits of professors of the University of Tartu (published at the beginning of 1837).,graphics
5723,2246438,AM _ 8231:1 A 1076:4,Breastplate,1076.0,silver,,,,,,,,,,,,,,weight,g,"16,02",AM,_,8231.0,1.0,,A,4.0,,1.0,"Sometime at the end of the 19th century, a collection of jewelry came to light from a depth of one foot during the breaking of stone(s) from the lands of the Müüsler (see Seinigal) manor in Järva County, Peetri parish. Somehow they ended up in the hands of the owner of the manor, Baron Gustav von Schilling, a member of the Estonian Literary Association, who donated the treasure (or part of it) to the Provincial Museum in 1898",1.0,During the liquidation of the precious metal deposit received from the archaeological collection,,satisfactory,,"Sometime at the end of the 19th century, a collection of jewelry came to light from a depth of one foot during the breaking of stone(s) from the lands of the Müüsler (see Seinigal) manor in Järva County, Peetri parish. Somehow they ended up in the hands of the owner of the manor, Baron Gustav von Schilling, a member of the Estonian Literary Association, who donated the treasure (or part of it) to the Provincial Museum in 1898",jewel
5724,3763654,ETMM _ 11433 M 112:1/5:1,"Manuscript, Klas, Special - Coursework in the IV year at the Conservatory",112.0,paper,,personal and family life,,,,,,contact person,"Klas, Eri",,,,,,,,ETMM,_,11433.0,,,M,1.0,05:01,1.0,,1.0,,,satisfactory,,,document
5725,3850877,ETMM _ 11222 T 93:1/168:9,"group photo, 5 men, 1 woman",93.0,photo paper,,theater,,,,,,contact person,"Vaks, Heino",,,,photography,document volume,leht,1,ETMM,_,11222.0,,,T,1.0,168:09:00,1.0,,1.0,,,good,,,photo
5726,3672078,ETMM _ 9995 M 44:1/9:4,"Vladimir Alumäe, letter of thanks from the ENSV Art Decade for participating in the Russian NSFV",44.0,paper,,career,,1966,,ei,,addressee,"Alumäe, Vladimir",,,,printing,,,,ETMM,_,9995.0,,,M,1.0,09:04,1.0,,1.0,,,satisfactory,,,letter of honor/honorary address
5727,3254571,ETMM _ 12762:670 M 169:1/35:5,"Article, Ivari Ilja played Chopin, in the newspaper Noorte Hääl",169.0,paper,,the press,,23.03.1980,,ei,,contact person,"Ilja, Ivari",,,,,,,,ETMM,_,12762.0,670.0,,M,1.0,35:05:00,1.0,"Archives of Endel Lippus and Virve Lippus M 169, some materials from Urve Lippus M 131",1.0,35:05:00,,good,,,manuscript
5728,1916630,,,,,,theater,,,,,,,,,"Photo: Colleague, friend, relative, acquaintance: dedications",name on the source document,,,,,ETMM,_,12542.0,757.0,,T,2.0,12:07,1.0,"Documents and objects of Laine Mesikäpa, costume donated by her niece 2011 -2012",1.0,,,good,,,photo
5729,1550874,AM _ 13738:255/104 P 104,"Seal of the Farmers' Society of Cēsis, Valmiera, Valga",104.0,organic matter,Polish,preparation,,1801,1900,ei,,,,,,,,diameter,cm,3,AM,_,13738.0,255.0,104,P,,,1.0,Taught from the collection of the Estonian Society,1.0,,cracked,satisfactory,,"Wenden, Wolmer, approx. Walksehen Ackerb. Club. Phil. d. Kaiserl. Liv. Gem. approx. Okow. Soci..tas",there/imprint
5730,3538479,,,,,,school life,,,,,Estonia,,,,,,,,,,AM,,,,,F,36.0,,1.0,An album in the museum waiting to be received.,1.0,,,good,,,photo
5731,2727343,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,good,,,photo
5732,3155024,ETMM _ 5743 M 15:1/113:13,"Program, Eduard Visnapuu, Magda Pätsi students' concert",15.0,paper,,culture,,23.05.1936,,ei,,contact person,"Visnapuu, Eduard",,,,,,,,ETMM,_,5743.0,,,M,1.0,113:13:00,1.0,,1.0,,,satisfactory,,,plan
5733,3833323,ETMM _ 5827 Fk 7409/k,"Vaikne Don, Teater Estonia, 1948, cast: Aksinja - Olga Lund, Grigori - Karl Ots",7409.0,movie,,theater,,1948,,ei,"Tallinn, Estonia",liaison organization,Rahvusooper Estonia,,,,black and white photography,negative format,24 x 36 mm,1,ETMM,_,5827.0,,,Fk,,k,1.0,,1.0,,,satisfactory,,,photo negative
5734,2481643,AM _ 2892:8 F 3762:8,"Series: ""A.N. Suvorov"" - a photomontage created for the 150th anniversary of Suvorov's death.",3762.0,photo paper,,marshal,,1950,,ei,USSR,photographer,TASS-i fotokroonika,,,,,page height,cm,"24,1",AM,_,2892.0,8.0,,F,8.0,,1.0,,1.0,,,good,,,photo
5735,3540027,,,,,,,,,,,,,,,,,,,,,ETMM,_,8182.0,,,T,3.0,06:19,1.0,,1.0,,,unspecified,,Photo: News in Pärnu,photo
5736,2746091,AM N 2938,8. Estonian Rifle Corps. Captain of the medical service of the 267th medical-sanitary battalion in Metsana (?),2938.0,movie,,portraiture,,,,,,,,,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,"Stains, Sulfuration",good,,,photo negative
5737,4166724,ETMM _ 8598 Af 1753:1/T,"poster, Crazy Day or The Wedding of Figaro; de Beaumarchais. 1973 Pärnu theater Endla",1753.0,paper,,,,,,,,,,,,,printing,height,cm,54.5,ETMM,_,8598.0,,,Af,1.0,T,1.0,,1.0,,,good,,,poster
5738,3559028,,,,,,photography,the city of Tartu,05.03.1958,,ei,,addressee,"Haan, Kalju",,,,black and white photography,,,,ETMM,_,12286.0,105.0,,T,2.0,01:22,1.0,"Archival materials and photos of Kalju Haan, the former head of the ETMM theater department, theater historian, lecturer, director of literature at the Drama Theater and editor-in-chief of the theater lexicon. The materials were sent to the museum after Kalju Haan's death in 2015.",1.0,ETMM T575 2/1:22,,good,,,photo
5739,2338827,ETMM _ 9916 M 1:1/115:3,"Photo, Peeter Süda, Juhan Aavik, Raimund Kull, Mart Saar, August Topman and Leenart Neuman",1.0,paper,,friendship,,,,,,,,,,,black and white photography,,,,ETMM,_,9916.0,,,M,1.0,115:03:00,1.0,,1.0,,,good,,,"photo, postcard"
5740,1810010,,,,,,,,,,,,,,,,,,,,,ETMM,_,5429.0,,,T,1.0,03:31,1.0,,1.0,,,good,,,document
5741,2405990,AM N 42594:4,Photo negative,42594.0,movie,,taking pictures,,1991,,ei,,the author,"Vilde, Ivar",,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,4.0,,1.0,,1.0,,,good,,,photo negative
5742,4086479,ETMM _ Fk 42762/k,"Five evenings, Russian Drama Theater, 1959, cast: Tamara - K. Grigorjeva, Hjin - Anatoli Polyakov",42762.0,photographic material,,taking pictures,,1959,,ei,,the author,"Sirin, Vjatšeslav",,,,,film frame,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB130321,,satisfactory,,,photo negative
5743,2197945,,,,,,theater,,1958,,ei,,liaison organization,Eesti Draamateater,,Photo: Other Cast: Dedications,name on the source document,black and white photo,,,,ETMM,_,12576.0,531.0,,T,2.0,16:07,1.0,"Actress Silvia Laidla's personal collection (documents, photos, objects)",1.0,,,good,,,photo
5744,2765449,AM N 7133,War ruins of Narva. Maja Rüütl street 13,7133.0,movie,,ruins,,1944,,ei,"Narva, Estonia",,,,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,good,,,photo negative
5745,2783039,AM F158 5:94,"""Say ""no"" to unemployment! Why do you need the European Union if you can lose your job? Say ""no"" to the European Union!""",5.0,paper,,politics,,,,,Estonia,,,,,,,height,cm,177.5,AM,,,,,F158,94.0,,1.0,,1.0,,,satisfactory,,Publisher: Movement No to the European Union.,poster
5746,202082,ETMM _ 10352 M 178:2/75:1,"""May the sun remain for us"" for mixed youth choir a cappella",178.0,paper,,composing,,1984,,ei,,device author,"Lätte, Raimond",,,,handwriting,,,,ETMM,_,10352.0,,,M,2.0,75:01:00,1.0,,1.0,,,good,black and white,May the sun remain for us,"script, song/vocal music"
5747,2327735,AM _ 29884 A 580:5606,Item no,580.0,iron,,,,,,,,,,,,,,,,,AM,_,29884.0,,,A,5606.0,,1.0,Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,,,good,,,archaeological find
5748,3959649,ETMM T 93:341/Ar,A house by the road,93.0,paper,,playwriting,,,,,,the author,"Kotzebue, August Friedrich Ferdinand von",,,,printing,print volume,lk,32,ETMM,,,,,T,341.0,Ar,1.0,,1.0,,,satisfactory,,Heino Waks Theater Archive,in small print
5749,4042899,ETMM _ 7413 M 316:1/27:19,"Postcard with birthday greetings to August Topman, sent by Urve and Ants Soode, Tartu, 07/09/1967",316.0,paper,,,,,,,,,,,,,,,,,ETMM,_,7413.0,,,M,1.0,27:19:00,1.0,,1.0,,,satisfactory,,,postcard
5750,1880120,,,,,,preparation,,1927,,ei,,,,,,,,,,,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,unspecified,,,photo negative
5751,3841980,ETMM _ 11673 M 164:1/11:5,"Postcard, Lepnurm, Hugo- Maija Saiva from Latvia",164.0,paper,,personal and family life,,1953,,ei,Latvia,,,,,,,,,,ETMM,_,11673.0,,,M,1.0,11:05,1.0,,1.0,,,satisfactory,,,postcard
5752,3773914,ETMM _ 6768 Fk 23130/k,"Orjatar, Teater Estonia, 1953, in the picture: Leida Soom osas",23130.0,movie,,taking pictures,,1953,,ei,"Tallinn, Estonia",the author,"Alla, Armin",,,,black and white photography,negative format,24 x 36 mm,1,ETMM,_,6768.0,,,Fk,,k,1.0,,1.0,,,satisfactory,,,photo negative
5753,2168560,,,,,,,,,,,,,,,,,,,,,ETMM,_,6567.0,,,M,1.0,160:16:00,1.0,,1.0,,,good,,,telegram
5754,2325513,AM _ 29884 A 580:5153,Item,580.0,iron,,,,,,,,,,,,,,,,,AM,_,29884.0,,,A,5153.0,,1.0,Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,,,good,,,archaeological find
5755,2038780,AM F 20411,"Kuusalu church pastor Karl Ney's servants - shepherd, cook, babysitter, kitchen maid, chambermaid and teacher's former teacher.",20411.0,photo material>photo paper>silver gelatin paper,,preparation,,1904,1917,,,the author,"Känd, August",,,,photography>black and white photography,page height,cm,"13,8",AM,,,,,F,,,1.0,,1.0,,,good,,Íilme Aasmaa.,photo
5756,3554966,,,,,,correspondence,,14.04.1994,,ei,,contact person,"Liik, Albert",,,,,document volume,lk,2,ETMM,_,12886.0,33.0,,T,1.0,06:02,1.0,"Archival materials and photos of Kalju Haan, the former head of the ETMM theater department, theater historian, lecturer, director of literature at the Drama Theater and editor-in-chief of the theater lexicon. The materials were sent to the museum after Kalju Haan's death in 2015.",1.0,ETMM T575 1/6:2,,good,,,a letter
5757,2043752,AM F 32821:22,Stadium in Kazakhstan.,32821.0,photo material>photo paper>silver gelatin paper,,taking pictures,,1980,1982,,Kazakhstan,,,,,,photography>black and white photography,page height,cm,"17,8",AM,,,,,F,22.0,,1.0,,1.0,,,good,,From the legacy of Viktor Simm. Transferred by: Krista Roosi.,photo
5758,2350891,AM _ 13752:642 M 1004,Medal,1004.0,copper,,preparation,the city of Berlin,1829,,,Russian,the author,"Loos, Gottfried",,,,,diameter,mm,39,AM,_,13752.0,642.0,,M,,,1.0,,,,,good,,Capture of Erzerum in the Russo-Turkish War,medal
5759,3580338,,,,,,,,,,,,,,,,,typing,document volume,leht,1,ETMM,_,5429.0,,,T,1.0,24:02:00,1.0,,1.0,,,good,,,document
5760,2334597,AM _ 29325 A 588:172,A pound,588.0,iron,,,,,,,,,,,,,,,,,AM,_,29325.0,,,A,172.0,,1.0,Complained by M. Mandel in 1988. (ditch),,,,good,,,archaeological find
5761,2953235,ETMM _ 8201 M 13:1/423:1,"Photo, Aino Tamm with her students",13.0,photographic material,,portraiture,,1930,,ei,"Tallinn, Estonia",imagined,"Kroon, Tooni",,,,,,,,ETMM,_,8201.0,,,M,1.0,423:01:00,1.0,,1.0,,,good,,,photo
5762,3403199,ETMM _ 11457 M 159:1/671,"Newspaper, Karl Leichter, his periodical articles",159.0,paper,,historical novels,,1958,1963,ei,,the author,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,671,1.0,,1.0,,,satisfactory,,,newspaper
5763,1980070,AM _ 15881 K- 214,"Calendar of the Estonian people, or Täht-ramat 1866 after the birth of our Lord Jesus Christ",214.0,paper,,<making/originating>,,1866,,ei,"Tallinn, Estonia",,,,,,,height,cm,11,AM,_,15881.0,,,K-,,,1.0,,1.0,"Act of acceptance of ""T"" fund 13.05. 1970. Formerly No. 15881; PC-37","Heavily worn, yellowed, front cover missing. Tears, corners broken",satisfactory,,Pen and ink numbers.,calendar
5764,2697889,,,,,,,,,,,,,,,,,,,,,AM,_,14890.0,,,F,,,1.0,,1.0,,,good,,,photo
5765,3375404,ETMM _ 11457 M 159:1/647:49,"Photo, Karl Leichter, Tõrvas",159.0,photo paper,,photography,,juuli.70,,ei,,contact person,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,647:49:00,1.0,,1.0,,,satisfactory,,,photo
5766,3588093,ETMM _ 7215 M 8:1/272:20,"Letter, Franz Erika, from M. Gorobets from Novosibirsk",8.0,paper,,personal and family life,,1966,,ei,,,,,,,,,,,ETMM,_,7215.0,,,M,1.0,272:20:00,1.0,,1.0,,,satisfactory,,,a letter
5767,2760715,AM N 4826,L. Timuri (former employee of the Estonian History Museum),4826.0,silver gelatin emulsion,,portraiture,,,,,Estonia,,,,,,,width,cm,9,AM,,,,,N,,,1.0,"In the picture, a former employee of the History Museum",1.0,,,good,,,photo negative
5768,3062285,,,,,,theater performances,,1976,,ei,"Viljandi, Estonia",liaison organization,Teater Ugala,,,,,height,cm,60,ETMM,_,9394.0,,,Af,42.0,T,1.0,,1.0,,,good,,,poster
5769,3540382,ETMM _ 9543 T 200:470/Ar,Cat's house,200.0,paper,,playwriting,,,,,,the author,"Maršak, S.",,,,typing,print volume,lk,19,ETMM,_,9543.0,,,T,470.0,Ar,1.0,,1.0,,,satisfactory,,,manuscript
5770,228641,ETMM _ 9677 Aj 85:2/M203,Uno Naissoo folk dance party medal,85.0,metal,,dance parties,,18.07.1970,19.07.1970,ei,Estonia,user/owner,"Naissoo, Uno",,,,,diameter,cm,"1,5",ETMM,_,9677.0,,,Aj,2.0,M203,1.0,,1.0,,,good,black and white,ENSV XXX 1970,medal
5771,3340626,ETMM _ 8201 M 13:1/481:1,Various song sheets,13.0,photo paper,,information storage,,,,,,contact person,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,481:01:00,1.0,,1.0,,,satisfactory,,,paper
5772,2330724,AM _ 27585 A 580:1616,Spiral ring,580.0,bronze,,,,,,,,,,,,,,,,,AM,_,27585.0,,,A,1616.0,,1.0,Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,,,good,,,archaeological find
5773,2775918,,,,,,theater performances,,25.03.2003,,ei,,,,,,,,,,,ETMM,_,12686.0,20.0,,Af,20.0,T,1.0,Teater Vanalinnastudio posters 1999-2004,1.0,,,good,,,poster
5774,2313313,AM _ 13749 A 69:34,Spirals,69.0,bronze,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,34.0,,1.0,Received from Baron Pahlen in 1855.,,,,satisfactory,,,archaeological find
5775,3986407,ETMM _ 5477 T 10:611/Ar,Suicide Club,10.0,paper,,playwriting,,,,,,the author,"Stievenson, R.L.",,,,printing,volume of the book,lk,32,ETMM,_,5477.0,,,T,611.0,Ar,1.0,,1.0,,,satisfactory,,Estonian Society Estonian Theater Library,book
5776,3093575,ETMM _ 8201 M 13:1/70:6,Tõnis Tamme's letter to Aino Tamme,13.0,paper,,correspondence,,29.4.1891,,ei,,addressee,"Tamm, Aino",,,,,volume of the book,lk,2,ETMM,_,8201.0,,,M,1.0,70:06:00,1.0,,1.0,,,good,,,a letter
5777,4107310,ETMM _ 8632 Af 901:7/M,"Philharmonic Orchestra. Estonian stage orchestra, 1969",901.0,paper,,,,,,,,,,,,,printing,width,mm,59.5,ETMM,_,8632.0,,,Af,7.0,M,1.0,,1.0,,,satisfactory,,In Russian.,poster
5778,2690647,,,,,,,,,,,,,,,,,,,,,AM,_,12831.0,,,F,,,1.0,,,,,good,,Pasted on an album sheet,photo
5779,3195739,ETMM _ 7161 T 34:2/50:11,Stage design design for the performance Animal Concert (Forest Concert) in Puppet Theatre,34.0,cardboard,green,puppet theater,,28.12.1966,,ei,"Tallinn, Estonia",liaison organization,SA NUKU,,,,mascara,page height,cm,27,ETMM,_,7161.0,,,T,2.0,50:11:00,1.0,,1.0,,,good,,"""Forest Concert""
Act I
A curtain",design/drawing/sketch
5780,3555879,ETMM _ 8802 T 174:2/65:12,"Costume design for the character Miina. J. Semper, Order of time, Estonia 1945",174.0,paper,,theater performances,,1945,,ei,,liaison organization,Teater Estonia,,,,pen,,,,ETMM,_,8802.0,,,T,2.0,65:12:00,1.0,,1.0,,,good,,,design/drawing/sketch
5781,2062835,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,56.0,,1.0,,,,,good,,,photo
5782,2197602,,,,,,Christmas,,14.12.,,ei,,liaison organization,Eesti Teatriliit,,Invitation: Silvia Laidla,name on the source document,,,,,ETMM,_,12576.0,90.0,,T,1.0,17:41,1.0,"Actress Silvia Laidla's personal collection (documents, photos, objects)",1.0,,,good,,,invitation
5783,2821980,AM N 43695:18,Opening of the coin cabinet of the Estonian History Museum,43695.0,photographic material>emulsion>chromogen emulsion,,taking pictures,,27.02.2002,,,"Tallinn, Estonia",the author,"Kärner, Rein",,,,photography>color photography,negative format,24 x 36 mm,1,AM,,,,,N,18.0,,1.0,,1.0,,,good,,,photo negative
5784,2254928,,,,,,,,,,,,,,,,,,,,,ETMM,_,2563.0,,,T,1.0,50:112,1.0,,1.0,,,good,,,plan
5785,3687640,ETMM _ 7172 T 402:1225/Ar,Baumeister Solnetz,402.0,paper,,printing/ publishing,the city of Leipzig,,,,Germany,publisher,Philipp Reclam,,,,printing,volume of the book,lk,82,ETMM,_,7172.0,,,T,1225.0,Ar,1.0,,1.0,,,satisfactory,,autograph,book
5786,2745978,AM N 2830,8. Estonian Rifle Corps. Captain pillak of the 921st rifle regiment,2830.0,silver gelatin emulsion,,military and defense,,,,,,,,,,,black and white photography,negative format,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,good,,,photo negative
5787,3304207,AM _ 22438:3 G 7925,Caricature from summer Jägala,7925.0,paper,,politics,,,,,,the author,"Brinckmann, Erna von",,,,mascara,height,cm,18,AM,_,22438.0,3.0,,G,,,1.0,,1.0,,,good,,,drawing
5788,3698371,AM _ 28177 G 8715,Act,8715.0,granite,,act (in a work of art),,,,,,the author,"Riig, Salme",,,,cutting,height,cm,65,AM,_,28177.0,,,G,,,1.0,,1.0,,,good,,,sculpture
5789,2069416,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,35.0,,1.0,,,,,good,,,photo
5790,3991822,ETMM _ 11322 M 99:2/195:1,"Sheet music, Kapp, Eugen - Duet for tenor and mezzo-soprano",99.0,paper,,composing,,1975,,ei,,the author,"Kapp, Eugen",,,,,,,,ETMM,_,11322.0,,,M,2.0,195:01:00,1.0,,1.0,,,satisfactory,,,manuscript
5791,3528866,,,,,,theater performances,the city of Tallinn,1956,,ei,Estonia,liaison organization,Eesti Draamateater,,,,mascara,,,,ETMM,_,6055.0,,,T,2.0,29:05:00,1.0,,1.0,,rust damage,good,,,design/drawing/sketch
5792,4281377,ETMM _ 11337 T 10:1/208:1,"Sketch of the courtyard of Teater Estonia, 1914",10.0,paper,,theater activity,,1914,,ei,Estonia,liaison organization,Teater Estonia,,,,handwriting,document volume,leht,1,ETMM,_,11337.0,,,T,1.0,208:01:00,1.0,,1.0,,"fracture lines, tears",satisfactory,,,design/drawing/sketch
