id,text_features,type,source
2080008,"Studio photo: circus performer.  glass negative. The (partial) collection of glass negatives that belonged to the heritage of home researcher and photo collector Valdeko Vende probably originally came from the premises of Suur-Karja 9 in Tallinn. Many glass negatives can be identified as being photographed by Alendander Teppor in the 1920s-1930s, who also had a photo studio in the same building in the second half of the 1930s. The negatives have been kept in the manufacturer's boxes, partly divided thematically. The notebooks in the boxes indicate that V.Vende has made contact copies of many of them.
The transferor Rita Hillermaa is the daughter of Valdeko Vende.
Content of the collection: Tallinn buildings and city views, Estonian orchestras and artists, athletes, action photography, nature views, photomontages, photography of works of art. Date: 1920s-1930s. 2 are flat film negatives, the rest are glass negatives. The negatives were photographed around 1925-1939. 100 negatives are of interest to the museum in terms of content. Among the remaining 184, there are unidentified landscape views, unsuccessful (foggy) architectural photography, action photography with the same person, many reproductions of photos, paintings, drawings, posters, sculptures with different content. However, primary is the collection value, as individual negatives may contain clues as to the original origin of the rest of the negatives. Rita Hillermaa. From Valdeko Vende's legacy. Moisture damage on the left edge and bottom edge of the emulsion - losses on the emulsion.",photo negative,train
3039528,"photo, Parikas, Accidental Wedding Night, Estonia, 1928, Ida - Betty Kuuskemaa, Emil Dobermann - Paul Pinna, Elli Ornelli - Netty Pinna, Klaus Reiling - Sergius Lipp, Fränze - Marje Parikas, Dr. Reinhold Zibelius - Agu Lüydik, Edith - Hilda Gleser   TA History Museum, Act 54, 10.11.1948",photo negative,train
3775536,"Free Wind, Teater Estonia, 1949, cast: Pepita - Sophie Sooäär, Cesar Galle - Ott Raukas, Marko - Ants Aasmaa",photo negative,train
3767024,"Kava, Klas, Eri - Opole Symphony Orchestra in Poland",plan,train
3870952,"graphics, Im Rauhthale",graphics,train
2539084,"Shooting of the movie ""Dangerous Games"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
236370,"Ants Lauter,     coal; sign. lower left Ed. Einmann 1965; 47.2x36.5; male head in profile, view right",graphics,train
2335908,"pottery shards   Archaeological excavation of the Uugla settlement in 2005, finds 1-322; 2006 findings 323 - 508. M. Mandel",archaeological find,train
2714359,The book General psychology of religion,book,train
3154846,"Team ""Car""
Table calendar 1989.
Caricature of Enno the Tailor
Fig. Anne-Liis Aunapuu
1988
1 sheet.",calendar,train
3225296,"Aleksander Juhani, role portrait, in an unknown role",photo negative,train
1395018,"Photos of Tubin, Eduard and family on CD",digital image,train
3675686,Set design for Talutuba Pärnu Theater production Rätsepad Sillamatsi,design/drawing/sketch,train
2314297,Glass eye   Died by A. Friedenthal in 1908-09.,archaeological find,train
3926683,"Poster, Song of the fiery red flower. J. Linnankoski. Estonian Drama Theater, 1967. Guest performances in Võru     Guest performances. 29, 30.06.1967 in Võru. I. Tammur's dramatization.",poster,train
3440082,"Postcard, Franz Erika, New Year's greeting per. Michelson",postcard,train
3708022,Photo Georg Ots as the director rehearsed the operetta Circus Princess at the Estonia Theater,photo,train
2316717,A shard of earthenware   Obtained during excavations led by Vello Lõugas in 1969-1972.,archaeological find,train
3540639,"Photo in the album Tartu Casting and Mechanical Testing Plant. Interior view of the workshop of the Tartu Foundry and Mechanical Testing Plant.   Items handed over by the liquidation committee of the Museum of Economic History. KMM 1525:3 The photo is pasted in the album, the photo is wavy because of the gluing., The photo is pasted in the album, the photo is wavy because of the gluing.",photo,train
2832503,Letters to C. Kreig from the Presidium of the USSR Supreme Council,letter,train
3329502,"Gypsy baron, Estonia, 1926   TA History Museum, Act 54, 10.11.1948",photo negative,train
2431517,"Book: Album of Estonian folk clothes, ERM, Tartu 1927",book,train
3580711,"Portrait photo of T. Altermann in the Prince Heinz section. Meyer-Förster, Old Heidelberg, 1908.     T. Altermann's autograph on the picture",photo,train
3627448,Costume design for the female choir from the Estonian Theater production Somewhere in the South,design/drawing/sketch,train
3211428,"Glass negative   The author of the glass negatives is Hugo Raud (born 1894 Vana-Vigala), father of the transferor. The glass negatives have the watchmaker's workshop of the grandfather of the transferor, Kristjan Raud (1864 Vinni, Viru-Jaagupi - November 7, 1935).
Grandfather was a cook in the Vigala manor and a servant to his wife. Around 1904, he ran a teahouse in Märjamaa. Either immediately after 1905 or later, the family moved to Tallinn, and the father had a watchmaker's workshop near Tartu mnt. When the Republic of Estonia was established, the family moved to Petseri, due to the health condition of the grandmother.
The negatives probably also have family pictures of Petser and interior views of the Mayer chemical factory in Tallinn, where Hugo Raud himself worked.",photo negative,train
3629527,"Set design for the play Old Friends. L. Maljugin, Drama Theater 1948     Living room with piano, variant III",design/drawing/sketch,train
2333547,Shards of earthenware   Complained by M. Mandel in 1988. (ditch),archaeological find,train
2325266,Plaster   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),archaeological find,train
4205682,"Kiri, Mägi, Ester- Protocol of the Union of Composers of the USSR",document,train
3658961,Costume design for the male choir from the Estonian Theater production Lakme,design/drawing/sketch,train
2266917,"Photo on the album page   An album fragment with 238 photos was found in Kinomaja in 2007, in connection with the renovation work on the 3rd floor there. The album belonged to film operator Evald Vaher. The album contains collected photos and photos taken by Evald Vaher from various Estonian film shoots and shooting locations from 1949 to 1953. in years. Photos are pasted on album pages, many album pages and photos have captions added. Photo in Evald Vaher's album Fm418 Pärnu...",photo,train
2529746,a penny    treasures in a metal container,coin,train
1806854,Reproduction photo. Drama studio people. 1927. Original photo author: Jurich.   Work of ETMM photo lab.  Work of ETMM photo lab. Photographer Henno Saarne (?).,slide,train
2318624,Sieve needle   Obtained during excavations led by Mati Mandel in 1983-1985. (Well I),archaeological find,train
4122459,"Program: TPI Academic Men's Choir concert, Estonia ks",plan,train
3756010,Souvenir card. Universitas Tartuensis Anno MDCXXXII,graphics,train
2170731,"Costume design for the character Eydalin for the play Iceland Clock. H. Laxness, Drama Theater 2012  Costume designs. Halldór Laxness ""The Icelandic Clock"" Drama Theater 2012 Donation of the artist's own materials to the museum collection. Realization: mixed media (print photo, gouache). Size: 29.9x21cm. Premiere on 10.08.2012 in the big hall. Director Priit Pedajas, artist Riina Degtjarenko. Eydalin - Guido Kangur",design/drawing/sketch,train
2745888,"8. Estonian Rifle Corps. An unknown soldier from the 249th Rifle Division Silver mirror over the entire surface, Stain",photo negative,train
3116638,Let's reach out to them     Ministry of Culture of the Estonian SSR. Government of the Arts,manuscript,train
3829604,Estonian Songwriter's Wisi-ramat. 120 new songs,music sheet,train
3310505,"The gray coat, or the misadventure of the burgher master     ESTONIAN SOCIETY ""ESTONIA"" THEATER LIBRARY No 197",book,train
215007,"Estonian Music Center in New York materials: Herman Känd (12.10.1905-08.06.1952): Longing for Home, text by A. Abel (for solo with piano accompaniment)",document,train
4009661,"A: Heino Eller: Lyrical song
A. Lemba Masurka
U Female: Romance
V. Vahi, I. Rannap
B: E. Arro: Melody. Largo
A. Karjus, E. Avesson
the text on the disc is in Russian",audio recording,train
4015050,Tosca     Estonian Society Estonian Theater Archive-Museum,small print,train
3229295,Greetings and congratulations to Aino Tamme.,postcard,train
3856107,"Photo, Sõrmus, Eduard, Virginia and Eduard Sõrmus with a violin",photo,train
4225723,"A: 1. I. Kalman: Tassilo charadas Mariza
2. Song of Tassilo
3. J. Offenbach: The King's Couplets Pericola
4. R. Friml: imi and Rose duet Rose-Marie; Rose - M. KodaniporkJ
5. S. Romberg: Pierre's song Desert song
6. A. Oit: Pygmalion's song Beautiful Galathea
7. C. Porter: Fred's Song Kiss Me Kate
Estonian Radio Field Orchestra: V. Järvi 1,2, 4; H. Orusaar 3, 5, P. Saul 6, 7
B: 1. E. Arro: The good old waltz tune from the film A Chance Meeting
2. U. Naissoo: Through the sleeping city from the same movie
3. G. Podelski: Reflections on the movie Possessed Curves
4. B. Kõrver: Oh, you guys from the movie Perekond Männardid
5. J. Miljutin: Andrei's aria from the film Rahutu önn
6. Andrei's song from the same movie
Estonian Radio stage orchestra. R. Merkulov, 1, 2, G. Podelski: 3
Ensembles Meloodia H. Hindpere under the direction of 3; Trumpet boys H. Orusaar 4; RAT Estonia Orchestra and Choir, V. Järvi 5, 6",audio recording,train
3674098,"Ruut Tarmo pinning the medal of the Actors' Union on his chest to Paul Pinna, 1936, P. Pinna collection",photo,train
2935118,"Mikk Mikiver's photo collection handed over by Carmen Mikiver ca 2010  To a good soul/ I name myself Tõnu.
Oh you... it's a nice ski hat. L. Ulfsak",photo,train
3773321,Comedy     Autograph of O. Aloe,book,train
4211239,"""Get to work, friends!"" for mixed choir a cappella","script, song/vocal music",train
3309146,Daniel Rochat     ENSV State Public Library no covers,book,train
3625164,Letters to the board of M. Härma ELL - about the anniversary celebration,letter,train
3704099,"Postcard, Eller, Heino, Villem Kapp from Staraja Ruza",postcard,train
2706416,"Tallinn, Kesklinn, Kassisaba settlement, corner of A. Adamson street and Loode street.",photo negative,train
2321494,A knife   Complained by M. Mandel in 1977. Veskimäe tsp. grave (I),archaeological find,train
2817195,"Tallinn, Kesklinn, P. Süda street",photo negative,train
3771505,Tramp Waltz     Autograph of O. Aloe,book,train
395978,View of the History Museum and Suurgild square    Original. Author: Rein Kärner. Dimensions: 2.4x3.6 cm. Material: color negative film. Found during the moving works Estonian History.,photo negative,train
2333741,"Earthenware   Gifted to S. Mäevälja in the first half of the 1980s ""after drinking a few bottles of vodka"". Found arch. during excavations",archaeological find,train
3844084,"Specify the birth date! Imprint of a stamp on the title page: ""Type no. "" Yellowed, stained",book,train
3325502,"Costume design for the Vanemuine Theater ballet production of Esmeralda Gypsy King   obtained from ""Vanemuise"" C. Pugni; 11/28/1992, suit Gypsy King Latko",design/drawing/sketch,train
3663639,Costume design for the actress Nataša from Pärnu Theater's Kiiduavalduse,design/drawing/sketch,train
235059,"Gustav Ernesaksa Men's Choir MIFI commemorative medal with ribbon ribbon  brought from G. ernesaksa's home on Oru Street Ernesaks, Gustav objects: wooden, on the end of a ribbon MEPhI male choir",medal,train
2323491,Item serial numbers   Obtained during excavations led by Mati Mandel in 1983-1985. (Well I),archaeological find,train
3283420,"Theodor Altermann, a composite photo of the roles   TA History Museum, Act 54, 10.11.1948 6352-kl_E_Aav_Vikerlased_Juta-Ida_Aav-Loo_Paike-Marta_Rungi_Estonia_Olav-A_Arder_1928_foto_Parikas_ms",photo negative,train
226363,1943-1966 1943-1966,plan,train
3413966,Tallinn furniture house. Dining room furniture from Standard.   Albums handed over by the liquidation commission of the Museum of Economic History.,photo,train
2347178,"Photo in the album   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.  The photo is pasted on the album page",photo,train
4261195,"portrait: Enn Kraam,    TB050122",photo negative,train
4104304,"Photo from Teater Estonia's opera production Colas Breugnon, 1970",photo,train
225810,"caricature, Kaarel Ird, director. Kalvo. Chess: Matt    black felt-tip pen, photo paper Q. Ird Matt! dir. Kalvo",caricature,train
1806082,"Reproduction photo. ""The Eternal Legend"" (Priit Ardna). Estonia, 1935. Eszter Ilosvey - Els Vaarman, Väino Randviir - Konstantin Savi.   Work of ETMM photo lab.  Work of ETMM photo lab. Photographer Henno Saarne (?).",slide,train
