id,type,curie_similarity
2900002,"photo, postcard","[-0.00522082  0.01021583  0.00959258 ...  0.01554504  0.00327205
  0.01336819]"
3193807,document,"[-0.00129058  0.01032464  0.00320428 ...  0.01316278 -0.00392746
  0.00253568]"
4100076,manuscript,"[-0.00072426  0.00936252  0.01540074 ...  0.00997292  0.00246271
  0.00893055]"
4029141,digital image,[0.00099188 0.00733615 0.01955683 ... 0.0170397  0.00607291 0.01332484]
3579385,digital image,[0.00220344 0.01984533 0.01117495 ... 0.01807684 0.01819155 0.01345009]
3673438,photo,"[ 0.01905227  0.01341323 -0.01396071 ...  0.01127807  0.0182128
  0.0051463 ]"
2076377,photo negative,[0.00081622 0.01077833 0.0056553  ... 0.00303438 0.02047313 0.00806949]
3766326,letter,"[-0.01775138  0.0218053  -0.00308575 ...  0.00733043  0.00202696
  0.00734951]"
3852691,photo,"[ 0.01385808  0.00295673 -0.00986038 ...  0.00712292  0.00393076
 -0.00135949]"
4088810,photo negative,"[-0.00522865  0.01277061  0.00553204 ...  0.00822458  0.00757514
  0.02199541]"
2033698,photo,"[-0.00174155  0.01438392  0.00706756 ...  0.01020051  0.01094689
  0.00307305]"
1613221,music sheet,[0.0196669  0.00800034 0.01287443 ... 0.00389122 0.02086056 0.00494515]
3019115,photo negative,"[-0.00683481  0.02016433 -0.0037878  ...  0.0197357   0.01855231
  0.01137738]"
3979606,photo,[0.01122288 0.01838973 0.01595796 ... 0.00242719 0.01932574 0.00964452]
3826047,document,"[ 0.00025915  0.01214653  0.00988954 ...  0.01440352  0.01273653
 -0.00044718]"
3946227,photo,[0.00356127 0.01054684 0.01486603 ... 0.01946828 0.00618657 0.01644577]
4105064,music sheet,"[-0.00491834  0.01086719  0.01126066 ...  0.00990226  0.01234738
  0.00092863]"
2993346,letter,"[-0.00751301  0.01190586  0.00240854 ...  0.0128638  -0.01099353
  0.00395493]"
3696184,photo,[0.01149162 0.01634592 0.01252783 ... 0.01033406 0.00516236 0.02264717]
4102481,poster,[0.0091843  0.01823591 0.01318407 ... 0.01133583 0.00583378 0.01510813]
229745,plan,"[ 0.01697555  0.01116465 -0.02741054 ... -0.0172129   0.01277342
  0.00281754]"
3904934,music sheet,"[ 0.01446866  0.02035642 -0.00255384 ...  0.00522376  0.01235129
  0.00592491]"
4042231,"script, song/vocal music","[-0.00874828  0.01440039 -0.0012303  ...  0.00793565  0.01460923
  0.00628769]"
2429479,book,"[-1.76434983e-02  1.55602004e-02  5.13838640e-05 ...  8.93236604e-03
  9.40710027e-03  1.05178850e-02]"
1253497,photo,"[-0.01410006  0.00545457 -0.00358638 ...  0.01656371  0.01344552
  0.01164551]"
3165952,seal/imprint,[0.00739157 0.00049265 0.01474538 ... 0.00552716 0.01573659 0.01264969]
3490145,design/drawing/sketch,[0.0125983  0.00543933 0.01694415 ... 0.00010354 0.01763575 0.00908423]
3618480,book,[0.0045629  0.01628561 0.01706067 ... 0.01030256 0.0152459  0.01733477]
3343648,plan,"[ 0.01663703 -0.00594709  0.00016356 ...  0.01003224 -0.00302218
  0.0061092 ]"
3413011,digital image,[0.00610404 0.01155323 0.00883097 ... 0.00948113 0.01404162 0.01318097]
3996965,poster,[0.00648645 0.00864706 0.02695714 ... 0.02646065 0.01270626 0.02007994]
2264831,calendar,"[-0.01308222  0.01534415  0.00902    ...  0.02601673  0.02232379
  0.01313762]"
2256260,music sheet,[0.0141829  0.017148   0.01617494 ... 0.01589954 0.02276609 0.01307214]
3688835,book,"[-0.01254029 -0.00204182 -0.01649989 ... -0.01277915  0.01560875
 -0.01197069]"
2769193,photo negative,"[-0.00893869  0.02494049  0.00028391 ...  0.00563585 -0.00382662
  0.02062211]"
2320585,archaeological find,"[-0.00464461  0.01098159  0.00605492 ... -0.00481385 -0.00772848
  0.01729977]"
2837654,poster,"[ 0.01846313  0.01006998  0.0012175  ... -0.00193328 -0.00620343
 -0.00826827]"
2523611,coin,"[ 1.13576883e-03 -5.82110588e-05 -7.82728288e-03 ...  2.03091260e-02
 -1.30067603e-03 -3.46537260e-03]"
2143561,photo negative,"[-0.00469681  0.02194833 -0.00386408 ...  0.00508133  0.00658639
  0.00837924]"
2040640,photo,"[-0.01759507  0.00434634 -0.00033837 ... -0.00386739  0.01654661
  0.01856728]"
395921,photo,"[ 0.00519104  0.01349484 -0.00528509 ...  0.01657937  0.0215165
  0.01143534]"
4295902,photo negative,"[ 0.00338007  0.01359357 -0.00034179 ...  0.00171752  0.00746089
  0.0060594 ]"
3914835,audio recording,"[-0.00592782  0.00720694  0.00019419 ... -0.0052119   0.01403205
  0.01322067]"
3542016,design/drawing/sketch,"[-0.00362527  0.01233815  0.01349485 ...  0.02509009  0.00112496
  0.01720006]"
3296474,photo negative,[0.0040684  0.02598065 0.01009724 ... 0.01484609 0.0138278  0.02053709]
2076445,photo negative,"[-0.00743741  0.01482712  0.00553393 ...  0.01516107  0.01003741
  0.00168045]"
3149208,seal/imprint,"[-9.05625802e-03 -4.89962304e-06  1.42747220e-02 ...  3.49847693e-03
  8.80820584e-03  6.10302854e-03]"
2868062,invitation,[0.00267464 0.01724812 0.00545797 ... 0.00580293 0.0142994  0.01067966]
222900,musical instrument,[0.00614525 0.00572839 0.00487124 ... 0.00078689 0.01616876 0.01240292]
1863458,label/sign,"[-0.00791842  0.01537567  0.01199984 ... -0.00041016  0.01315279
  0.00815823]"
4081346,poster,"[ 0.00330666  0.01413372  0.0066596  ...  0.00781658  0.02969284
 -0.00184192]"
3678430,design/drawing/sketch,[0.01103823 0.0072843  0.0173072  ... 0.01926334 0.01555599 0.01074015]
3435886,photo,"[-0.00743413  0.0128294   0.00210618 ...  0.00786691  0.00419312
  0.01450281]"
3943889,book,"[-0.00923643  0.00466948  0.01366358 ...  0.02160448  0.01840762
  0.01280611]"
4166803,poster,"[-0.00720417  0.01376006  0.01031776 ...  0.01826152  0.00819486
  0.00751918]"
4131891,manuscript,[0.01245233 0.01390804 0.01881294 ... 0.0095131  0.00834019 0.00162492]
2331716,archaeological find,"[ 0.00243975  0.00902938  0.00471219 ... -0.00188674  0.00564162
  0.01726875]"
3311618,design/drawing/sketch,"[ 0.01370546  0.0039664  -0.0145971  ...  0.00550149  0.01998369
  0.0044329 ]"
3846539,graphics,"[ 0.01706879  0.00127054 -0.00229948 ...  0.00411093  0.01699186
  0.01224145]"
2082786,manuscript,[0.00950182 0.03166654 0.01167738 ... 0.01140776 0.01524754 0.01098939]
3430689,photo,"[-0.01254327  0.00945283 -0.00100666 ...  0.01192231  0.00160254
  0.01389981]"
3921864,poster,[0.00642637 0.0195369  0.01611513 ... 0.0116059  0.01751197 0.01302148]
2525056,coin,"[ 1.13576883e-03 -5.82110588e-05 -7.82728288e-03 ...  2.03091260e-02
 -1.30067603e-03 -3.46537260e-03]"
2075711,photo negative,"[ 0.00090419  0.02366487  0.01981072 ...  0.01127386 -0.00221684
 -0.00123933]"
3156192,manuscript,"[-0.00777172 -0.00691674 -0.00695293 ...  0.01354396  0.00135598
 -0.00079561]"
2703861,photo negative,"[-0.01473807  0.01164524  0.00322955 ...  0.00241038  0.00367037
  0.00539359]"
215762,poster,"[-0.00955787  0.01902044  0.01780069 ...  0.01175913  0.02389943
  0.01734328]"
2350892,medal,"[-0.00939536  0.01214901  0.00515052 ... -0.00571772  0.01376827
  0.00314475]"
3615197,design/drawing/sketch,[0.00317607 0.0055934  0.01069639 ... 0.01210283 0.01349077 0.01564671]
2994275,plan,[0.00951874 0.01900939 0.00238086 ... 0.0211257  0.01004782 0.0108906 ]
2170845,photo,[0.01611052 0.01618481 0.01961119 ... 0.01342698 0.01339913 0.00331032]
3403433,photo,"[-0.00206402  0.02231374  0.00361293 ...  0.00813265  0.02088946
  0.01124233]"
4118808,poster,[0.00821734 0.01672881 0.01514785 ... 0.00673748 0.02507484 0.00256217]
3145723,letter,"[-0.00647956 -0.00292404 -0.01000305 ...  0.00029572  0.01898107
  0.00834655]"
2552483,caricature,[0.01250084 0.01473994 0.00108144 ... 0.0180843  0.00467114 0.01643594]
3119307,letter,"[-0.00725838  0.01552564  0.00165229 ...  0.00534336  0.01321828
  0.0097806 ]"
3962442,book,[0.00564703 0.00524842 0.01509987 ... 0.00391733 0.00889763 0.01245194]
2748453,photo negative,"[-0.0104153   0.0161534   0.01000016 ...  0.00156714  0.00678055
  0.02084905]"
3538485,photo,"[ 0.00873534  0.00085744 -0.00910315 ... -0.00105341 -0.0043148
 -0.00389642]"
2427983,book,"[-0.01637537  0.0169542   0.00208427 ...  0.00702068  0.02888563
  0.0043926 ]"
213335,design/drawing/sketch,[0.00462872 0.01029518 0.01729882 ... 0.01666795 0.01198666 0.00389269]
3672621,photo,[0.01326063 0.01504444 0.0149595  ... 0.01226962 0.01227906 0.00566762]
2079570,photo negative,[0.0001185  0.02783803 0.01320239 ... 0.01586676 0.00452942 0.00573298]
3579571,document,"[-0.00397475  0.0154806   0.01714467 ...  0.00060293  0.00024367
  0.01968356]"
2961058,magazines,"[-0.00332859  0.01096694 -0.00725563 ... -0.01726691  0.01391744
  0.01026179]"
1868071,music sheet,[0.00383414 0.01010607 0.00347921 ... 0.00184702 0.01243177 0.01217024]
3608735,design/drawing/sketch,"[-2.71470180e-05  5.24825417e-03  2.04723757e-02 ...  2.38751397e-02
 -2.84958351e-03  1.11752022e-02]"
3630529,design/drawing/sketch,"[-0.00700826  0.0127566   0.01592491 ...  0.01283998 -0.00452781
  0.02243754]"
2845104,plan,[0.01676584 0.00775733 0.00614469 ... 0.01802629 0.01583903 0.00760904]
3525331,letter,"[-0.01167345  0.01476569 -0.00029401 ...  0.00757082  0.00317448
  0.00571924]"
3226454,photo,"[ 0.00087451  0.01917469 -0.00233709 ...  0.00127105  0.01799384
  0.01295182]"
3225877,photo negative,[0.00232922 0.0057707  0.01169964 ... 0.01142972 0.00268524 0.00184174]
4166807,poster,[0.00789956 0.01412841 0.01670712 ... 0.00593375 0.01109571 0.00971555]
3574915,newspaper,"[ 0.01288721  0.01551858 -0.00361465 ...  0.01017216  0.02233412
  0.01673664]"
3450229,poster,"[ 0.00270973  0.01731596 -0.00227613 ...  0.00858277  0.0120046
  0.01129016]"
1282260,poster,"[ 0.01184461  0.01695868 -0.0023857  ...  0.01280881  0.01101274
  0.02342453]"
3359075,photo,"[-0.00057181  0.01434815  0.0075391  ...  0.0121393   0.02315546
  0.00962159]"
198476,"script, song/vocal music","[ 0.01241487  0.00576239 -0.00195286 ...  0.0033981   0.02210385
 -0.01140425]"
3712722,letter,"[-0.00102371  0.02566366  0.00159474 ...  0.00890099  0.01409746
  0.00933518]"
4118915,poster,[0.01073832 0.00902526 0.01804112 ... 0.01126397 0.02095098 0.02541902]
1830428,music sheet,"[ 0.00962721 -0.0017675   0.01228928 ...  0.01537072  0.01692055
  0.00511901]"
2320126,archaeological find,"[ 0.00264262  0.01217822  0.00509582 ... -0.0012959   0.00254098
  0.01590191]"
3718199,graphics,"[ 0.01599439  0.01791852 -0.0060268  ...  0.00158996 -0.00728027
  0.01077702]"
4100085,dish/vessel,"[ 0.00751242 -0.00164092 -0.00763748 ...  0.0081938   0.00319989
 -0.00374543]"
3872792,photo,"[-0.00083101  0.00733522  0.01628128 ...  0.02147781  0.00756729
  0.01527109]"
217563,poster,"[-0.00628917  0.01095953  0.00443544 ...  0.00303759  0.01822556
  0.0180674 ]"
3309152,design/drawing/sketch,[0.01301918 0.01287979 0.01189476 ... 0.02417981 0.00272278 0.00289005]
3489864,photo,"[ 0.00751855  0.00812276  0.00657362 ... -0.00357529 -0.00150825
  0.00432033]"
1345023,photo,[0.01535727 0.01276769 0.01588847 ... 0.001941   0.00694824 0.02268968]
1431190,photo,"[-0.00616003  0.01526354  0.01032996 ...  0.01995645  0.02147447
  0.01921595]"
4046433,manuscript,"[-0.00514292  0.00915881  0.02358935 ...  0.01323911  0.00994543
  0.0085562 ]"
2511891,coin,"[-0.00175188  0.01239477  0.01147935 ... -0.00356327  0.01646838
  0.00043025]"
4029851,poster,[0.00791806 0.01115726 0.02943893 ... 0.0184847  0.01635291 0.0267073 ]
3727231,design/drawing/sketch,"[-0.00190027  0.00164104  0.01761863 ...  0.00824455  0.00223936
  0.02696029]"
2168259,photo negative,[0.01343538 0.02222223 0.02258126 ... 0.01264173 0.01623205 0.01804611]
2336074,archaeological find,"[ 0.00088278  0.02049586  0.01945955 ... -0.00409725  0.00653929
  0.01511282]"
4028654,digital image,[0.00099188 0.00733615 0.01955683 ... 0.0170397  0.00607291 0.01332484]
2691278,photo,"[-0.01218814  0.01368964  0.00620992 ...  0.00164864  0.01457015
  0.00694214]"
3006099,music sheet,"[ 0.01924259  0.0182442   0.0076669  ...  0.01340294  0.01840432
 -0.00051009]"
2688848,tape/ribbon,"[-0.00258925  0.00438741  0.00532405 ...  0.01136173  0.00967155
  0.01678907]"
3965066,document,"[ 0.01113194  0.02542874 -0.00171507 ...  0.00788931  0.00852961
  0.01072947]"
3414105,photo,"[-0.00516324  0.01220316  0.00291365 ...  0.00112841  0.0059091
  0.01325216]"
3419982,newspaper,"[ 0.00136627  0.00889591 -0.02184175 ...  0.00131158  0.00960814
  0.00947779]"
2831181,photo negative,"[-0.01372614  0.01821156  0.00359206 ...  0.02359965  0.01037603
 -0.0036921 ]"
3439680,label/sign,"[ 0.01093546 -0.00095615  0.00485916 ...  0.00685339  0.01168446
  0.01478346]"
3687885,design/drawing/sketch,[0.00467635 0.00504742 0.00900238 ... 0.01100752 0.00099738 0.01558937]
394594,photo,[0.00013224 0.02099723 0.00499031 ... 0.01056337 0.01025812 0.01198785]
3224395,postcard,"[-0.01822819  0.00385703 -0.00644384 ...  0.00706968  0.00199921
  0.00896575]"
1986969,photo negative,"[-0.00137141  0.00788616  0.00587811 ...  0.01656642  0.01837366
  0.00367154]"
3422542,photo,"[-0.00494243  0.01637655  0.00171084 ...  0.00939062  0.0136202
  0.01574925]"
2704526,photo negative,"[-0.01681314  0.01328796  0.01419525 ...  0.00703147  0.01197429
  0.01462054]"
4124638,"script, song/vocal music",[0.01334047 0.00476613 0.01079229 ... 0.01237553 0.0184462  0.00690444]
2312419,archaeological find,"[ 0.00174924  0.01284895 -0.00373474 ... -0.00167881  0.01061356
 -0.00130171]"
2521022,coin,"[ 1.13576883e-03 -5.82110588e-05 -7.82728288e-03 ...  2.03091260e-02
 -1.30067603e-03 -3.46537260e-03]"
3229876,photo,"[ 0.0036932   0.02934169 -0.00498141 ...  0.00947164  0.01831307
  0.00527798]"
3342897,design/drawing/sketch,[0.01243871 0.0077262  0.01511648 ... 0.02126865 0.00806212 0.0141951 ]
4069324,manuscript,"[-2.81200424e-04  1.05073499e-02  6.32197771e-05 ...  7.88511243e-03
  4.24388377e-03  8.75919126e-03]"
1458878,sheet/linen,[0.00378512 0.0179689  0.01526987 ... 0.01416068 0.01561187 0.02053853]
2456289,photo,[0.00828495 0.00382492 0.00334979 ... 0.00633667 0.01149865 0.01104023]
3343284,small print,"[ 0.0062103   0.01432858 -0.00210322 ...  0.00735602  0.00769273
  0.01050326]"
2043222,photo,[0.00664787 0.00602364 0.01630301 ... 0.00171778 0.01891841 0.0120655 ]
3403016,document,"[-0.01025814  0.01141979 -0.00231042 ...  0.0027074   0.00950869
  0.00082615]"
3537469,digital image,"[-0.00156759  0.02792858  0.01782819 ...  0.01477774  0.01299589
  0.02250555]"
2084768,plan,"[ 0.00058047  0.02287119 -0.00118307 ... -0.00277261  0.01046371
  0.00732096]"
399453,crate/box,"[-0.00057527  0.00993593 -0.00418036 ...  0.00433415  0.02197835
  0.01334733]"
2323324,archaeological find,"[ 0.00317984  0.01173574  0.00790258 ... -0.00967692  0.01055928
  0.01069428]"
3230502,postcard,"[-0.01233066  0.00708074 -0.00038934 ...  0.0115434   0.00218327
  0.0042933 ]"
2323514,archaeological find,[0.00313476 0.02352227 0.00674645 ... 0.00570461 0.01338176 0.01007568]
4294487,photo negative,"[ 0.01703752  0.02564119 -0.00122758 ...  0.00522635  0.00481362
  0.01349983]"
3341595,plan,"[ 0.01785436  0.00636345 -0.00407493 ...  0.01472574  0.01137503
  0.01137503]"
4100564,photo,[0.00018339 0.01406386 0.01221896 ... 0.01191302 0.00725906 0.00626708]
2002645,calendar,"[-0.00757792  0.00578171  0.00130603 ...  0.01012827  0.03352933
  0.0067598 ]"
3192352,graphics,"[-0.01056265 -0.01291726  0.00768322 ...  0.00755083 -0.00054876
  0.00234279]"
2042504,photo,"[-0.00435401  0.01770156  0.00739944 ...  0.01793949  0.00123483
  0.01419932]"
3760923,photo,"[-0.00319268  0.00810611  0.01089185 ...  0.01887239  0.0042135
  0.01559832]"
3346779,photo,"[-0.0073741   0.02819986  0.00084192 ...  0.00536732  0.0113829
  0.02141206]"
3609429,design/drawing/sketch,"[ 0.00753339  0.00507199  0.0112628  ...  0.02177971 -0.00307676
  0.01346314]"
2319982,archaeological find,"[-0.00097583  0.01347197  0.00948717 ... -0.00303515 -0.00608892
  0.01292266]"
3982499,book,"[-0.0063507   0.01093238  0.00530239 ...  0.01386204 -0.00791381
  0.0113255 ]"
2326439,archaeological find,[0.01240465 0.01738553 0.00727645 ... 0.00562724 0.01353581 0.00672513]
3526907,design/drawing/sketch,[0.01004875 0.01608175 0.01393314 ... 0.01994738 0.01025517 0.01721705]
2476858,graphics,[0.00403953 0.00550586 0.01516478 ... 0.0032425  0.00742629 0.01741632]
2915994,plan,[0.02181162 0.01727764 0.00507974 ... 0.01613015 0.01584095 0.01390048]
3023008,bag,[0.00528315 0.02037457 0.00354521 ... 0.02033759 0.00426858 0.00636012]
1459887,plan,"[-0.0071207   0.02251122  0.00073997 ...  0.0108035   0.01319591
  0.00763874]"
3287956,suit,"[ 0.00593377  0.00545404  0.00249414 ... -0.00045674 -0.00291565
  0.00913819]"
2051239,photo,"[ 0.01717886  0.01711418 -0.0062099  ... -0.0040198   0.01363035
  0.00233102]"
4048997,manuscript,"[ 0.00053555  0.00816964  0.01719249 ...  0.01948604 -0.00713296
  0.01373381]"
3989876,book,[0.00924153 0.00582047 0.01979524 ... 0.02523143 0.00177614 0.00415681]
3394643,plan,"[-0.0004321   0.00522919  0.02360035 ...  0.02205871  0.00495322
  0.01486441]"
2332880,archaeological find,"[ 0.00310842  0.00901906  0.00402471 ... -0.0077293  -0.00109549
  0.00971498]"
3630199,document,[0.01962872 0.01141096 0.00714241 ... 0.01247222 0.01256614 0.0118148 ]
3228220,photo negative,"[ 0.00239004  0.00880468  0.00077997 ... -0.00032149  0.0137853
  0.01424232]"
2251408,design/drawing/sketch,"[ 0.01662885  0.00763919 -0.00898966 ... -0.00258166  0.00166334
  0.0099485 ]"
3195813,design/drawing/sketch,[0.01600776 0.00493327 0.02321863 ... 0.01759378 0.00775952 0.01148022]
2762776,photo negative,"[ 0.01253603  0.0081291  -0.01512575 ...  0.0045825  -0.00355539
  0.00018038]"
2327357,archaeological find,"[ 0.00485701  0.02202983  0.00107241 ... -0.00246649  0.01110987
  0.00678462]"
3179631,manuscript,"[ 0.00710281 -0.00577322 -0.01892918 ...  0.00635929  0.01674235
  0.00092776]"
1000886,photographic material,"[-0.00036826  0.0073036   0.02061302 ...  0.02300018  0.01347993
  0.01379253]"
2929571,document,"[ 1.82347335e-02 -1.09172729e-03 -3.67837003e-03 ...  5.23104891e-03
  8.84501278e-05  9.85211600e-03]"
2076380,photo negative,"[-0.01091803  0.0139214   0.01208651 ...  0.0048839   0.0285731
  0.00341873]"
4295786,photo negative,[0.00629852 0.01774522 0.01951786 ... 0.01074896 0.01308734 0.01737749]
3741783,photo,"[-0.01220519  0.00828575  0.00365411 ...  0.00602346  0.01082734
  0.00502731]"
214567,poster,"[ 0.00401062  0.01638141  0.0093487  ... -0.00476379  0.02253856
 -0.00466729]"
2041577,photo,"[-0.00602565  0.0106      0.0118584  ...  0.0096539   0.00610373
  0.00477184]"
3252317,photo,[0.00290801 0.01885586 0.0136987  ... 0.00668345 0.01802161 0.00479455]
4076368,photo,[0.00293138 0.01703449 0.01038911 ... 0.01958829 0.00491538 0.01432508]
2347141,photo,"[ 0.00954188  0.02173584  0.01032081 ... -0.00488685  0.01723845
 -0.00121128]"
2817134,country,"[ 0.00376292  0.01120608 -0.00949588 ...  0.01059192  0.02369718
 -0.00276609]"
2327161,archaeological find,"[8.88355542e-03 1.67626776e-02 2.28958833e-03 ... 6.03711633e-05
 1.11909108e-02 6.55014184e-04]"
2080522,photo negative,"[-0.00035681  0.00576468  0.00928392 ...  0.00471402  0.00255924
  0.01501605]"
2987633,photo,[0.00873899 0.01084968 0.00758644 ... 0.00750775 0.01602457 0.0056285 ]
3064489,poster,[0.00576291 0.01245547 0.00675122 ... 0.0113092  0.00562752 0.0187193 ]
2076641,photo negative,"[ 0.00177678  0.00409533  0.01307567 ...  0.00195584 -0.01796068
  0.00594098]"
3145427,photo negative,[0.00233854 0.02193647 0.0050806  ... 0.00591514 0.00622695 0.0173786 ]
4100451,photo,"[-0.00556588  0.00781852  0.02648778 ...  0.01261841  0.00254045
  0.00160336]"
2035432,photo,"[-0.00175563  0.00374333  0.01537248 ...  0.0004743   0.00956139
  0.00172662]"
2708312,photo,[0.00595094 0.01550737 0.00882023 ... 0.0056961  0.01537523 0.00037282]
3683711,invitation,"[-0.00282418 -0.00162576  0.00011838 ... -0.00824494  0.00160834
  0.0064659 ]"
